relative_path,name,fileId,mimeType,shareUrl,downloadUrl,exportUrl
g10/first semester/biology g10/first semester/LO7/LO7 G10 Part 1.pdf,LO7 G10 Part 1.pdf,16VaAEcfofkRJxe9VOmABxCT1mESCOlBz,application/pdf,https://drive.google.com/file/d/16VaAEcfofkRJxe9VOmABxCT1mESCOlBz/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=16VaAEcfofkRJxe9VOmABxCT1mESCOlBz,https://drive.google.com/uc?export=download&id=16VaAEcfofkRJxe9VOmABxCT1mESCOlBz
g10/first semester/biology g10/first semester/LO7/LO 7 G10 Part 2.pdf,LO 7 G10 Part 2.pdf,1sW5w9T4zS5V4Ag1jYEwjnCC2Xh0LZk4r,application/pdf,https://drive.google.com/file/d/1sW5w9T4zS5V4Ag1jYEwjnCC2Xh0LZk4r/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1sW5w9T4zS5V4Ag1jYEwjnCC2Xh0LZk4r,https://drive.google.com/uc?export=download&id=1sW5w9T4zS5V4Ag1jYEwjnCC2Xh0LZk4r
g10/first semester/biology g10/first semester/LO7/STEM cell specializing.pdf,STEM cell specializing.pdf,1bgysoXRV3mGo0abHAGufur_SHZucOuVQ,application/pdf,https://drive.google.com/file/d/1bgysoXRV3mGo0abHAGufur_SHZucOuVQ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1bgysoXRV3mGo0abHAGufur_SHZucOuVQ,https://drive.google.com/uc?export=download&id=1bgysoXRV3mGo0abHAGufur_SHZucOuVQ
g10/first semester/biology g10/first semester/LO5/L O 5.docx,L O 5.docx,1lu3i4gchhB5qQbfmgxWehF6mEldy3jQ5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1lu3i4gchhB5qQbfmgxWehF6mEldy3jQ5/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1lu3i4gchhB5qQbfmgxWehF6mEldy3jQ5,https://drive.google.com/uc?export=download&id=1lu3i4gchhB5qQbfmgxWehF6mEldy3jQ5
g10/first semester/biology g10/first semester/LO5/LO 5 G10 part 2.pdf,LO 5 G10 part 2.pdf,1auyp4d4DoS2nJe-TWbdRYQbKqh5zMqsN,application/pdf,https://drive.google.com/file/d/1auyp4d4DoS2nJe-TWbdRYQbKqh5zMqsN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1auyp4d4DoS2nJe-TWbdRYQbKqh5zMqsN,https://drive.google.com/uc?export=download&id=1auyp4d4DoS2nJe-TWbdRYQbKqh5zMqsN
g10/first semester/biology g10/first semester/LO5/LO 5 G10 part 1.pdf,LO 5 G10 part 1.pdf,1MPY4-IAdH8tAZGlIVn_azlz2lEFdD73P,application/pdf,https://drive.google.com/file/d/1MPY4-IAdH8tAZGlIVn_azlz2lEFdD73P/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1MPY4-IAdH8tAZGlIVn_azlz2lEFdD73P,https://drive.google.com/uc?export=download&id=1MPY4-IAdH8tAZGlIVn_azlz2lEFdD73P
g10/first semester/biology g10/first semester/test banks/final 2021.pdf,final 2021.pdf,1odCdrsMSHFdnPHEqn7BMa0zObGyqX5x6,application/pdf,https://drive.google.com/file/d/1odCdrsMSHFdnPHEqn7BMa0zObGyqX5x6/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1odCdrsMSHFdnPHEqn7BMa0zObGyqX5x6,https://drive.google.com/uc?export=download&id=1odCdrsMSHFdnPHEqn7BMa0zObGyqX5x6
g10/first semester/biology g10/first semester/test banks/final 2021 G10 SEMESTER 1 .pdf,final 2021 G10 SEMESTER 1 .pdf,1J3i7iSivzB135bHYsPLQp4ZTE4hoMSBL,application/pdf,https://drive.google.com/file/d/1J3i7iSivzB135bHYsPLQp4ZTE4hoMSBL/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1J3i7iSivzB135bHYsPLQp4ZTE4hoMSBL,https://drive.google.com/uc?export=download&id=1J3i7iSivzB135bHYsPLQp4ZTE4hoMSBL
g10/first semester/biology g10/first semester/test banks/STEM Obour TEST BANK BIOLOGY semester 1.pdf,STEM Obour TEST BANK BIOLOGY semester 1.pdf,1l9BQtS6cZTqfWF9vR_iqWpUVMKc31dX0,application/pdf,https://drive.google.com/file/d/1l9BQtS6cZTqfWF9vR_iqWpUVMKc31dX0/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1l9BQtS6cZTqfWF9vR_iqWpUVMKc31dX0,https://drive.google.com/uc?export=download&id=1l9BQtS6cZTqfWF9vR_iqWpUVMKc31dX0
g10/first semester/biology g10/first semester/test banks/STEM Obour TEST BANK BIOLOGY semester 1 ش محلول.pdf,STEM Obour TEST BANK BIOLOGY semester 1 ش محلول.pdf,1BcNTv4QnQMjkGyp9O-zJ5HEVrs1Q7jCq,application/pdf,https://drive.google.com/file/d/1BcNTv4QnQMjkGyp9O-zJ5HEVrs1Q7jCq/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1BcNTv4QnQMjkGyp9O-zJ5HEVrs1Q7jCq,https://drive.google.com/uc?export=download&id=1BcNTv4QnQMjkGyp9O-zJ5HEVrs1Q7jCq
g10/first semester/biology g10/first semester/test banks/TestBank LO7 G10 part 1.pdf,TestBank LO7 G10 part 1.pdf,1sjOraZbIoKkMCUfG1ux0RDq0kupFY-51,application/pdf,https://drive.google.com/file/d/1sjOraZbIoKkMCUfG1ux0RDq0kupFY-51/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1sjOraZbIoKkMCUfG1ux0RDq0kupFY-51,https://drive.google.com/uc?export=download&id=1sjOraZbIoKkMCUfG1ux0RDq0kupFY-51
g10/first semester/biology g10/first semester/test banks/Biologingo test bank LO7 G10 Part3.pdf,Biologingo test bank LO7 G10 Part3.pdf,1pDSHcld87ttnmMIz5DYyLsUasd3SjZSX,application/pdf,https://drive.google.com/file/d/1pDSHcld87ttnmMIz5DYyLsUasd3SjZSX/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1pDSHcld87ttnmMIz5DYyLsUasd3SjZSX,https://drive.google.com/uc?export=download&id=1pDSHcld87ttnmMIz5DYyLsUasd3SjZSX
g10/first semester/biology g10/first semester/test banks/Biologingo Testbank LO7 G10 Part2.pdf,Biologingo Testbank LO7 G10 Part2.pdf,1FxBmq0dvcZAMQu43kuUDAUkkGlEEa6Af,application/pdf,https://drive.google.com/file/d/1FxBmq0dvcZAMQu43kuUDAUkkGlEEa6Af/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1FxBmq0dvcZAMQu43kuUDAUkkGlEEa6Af,https://drive.google.com/uc?export=download&id=1FxBmq0dvcZAMQu43kuUDAUkkGlEEa6Af
g10/first semester/biology g10/first semester/test banks/_BI 1.06 test bank.pdf,_BI 1.06 test bank.pdf,1XWBHUrSrV_qGbOqY6s6VVmZ5ITGXd1wm,application/pdf,https://drive.google.com/file/d/1XWBHUrSrV_qGbOqY6s6VVmZ5ITGXd1wm/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1XWBHUrSrV_qGbOqY6s6VVmZ5ITGXd1wm,https://drive.google.com/uc?export=download&id=1XWBHUrSrV_qGbOqY6s6VVmZ5ITGXd1wm
g10/first semester/biology g10/first semester/test banks/BI 1.06 test bank part 2.pdf,BI 1.06 test bank part 2.pdf,16QH-y9_bnNjkiinuPDQzLs5O1cnblJtd,application/pdf,https://drive.google.com/file/d/16QH-y9_bnNjkiinuPDQzLs5O1cnblJtd/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=16QH-y9_bnNjkiinuPDQzLs5O1cnblJtd,https://drive.google.com/uc?export=download&id=16QH-y9_bnNjkiinuPDQzLs5O1cnblJtd
g10/first semester/biology g10/first semester/test banks/Biologingo BI 1.08 test bank.pdf,Biologingo BI 1.08 test bank.pdf,1dyMHNj7Ri2qjCigddrsdlMSeLfy5-ZV0,application/pdf,https://drive.google.com/file/d/1dyMHNj7Ri2qjCigddrsdlMSeLfy5-ZV0/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1dyMHNj7Ri2qjCigddrsdlMSeLfy5-ZV0,https://drive.google.com/uc?export=download&id=1dyMHNj7Ri2qjCigddrsdlMSeLfy5-ZV0
g10/first semester/biology g10/first semester/test banks/test bank 2lo8.pdf,test bank 2lo8.pdf,1RIe21aJc0gBCt5VpmI0G3ssJn5UYzhxk,application/pdf,https://drive.google.com/file/d/1RIe21aJc0gBCt5VpmI0G3ssJn5UYzhxk/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1RIe21aJc0gBCt5VpmI0G3ssJn5UYzhxk,https://drive.google.com/uc?export=download&id=1RIe21aJc0gBCt5VpmI0G3ssJn5UYzhxk
g10/first semester/biology g10/first semester/test banks/Test Bank LO 5 G10 part 2.pdf,Test Bank LO 5 G10 part 2.pdf,1-oFUwmVWSl3Z_Ew8q5UIWbmfB21LGoW9,application/pdf,https://drive.google.com/file/d/1-oFUwmVWSl3Z_Ew8q5UIWbmfB21LGoW9/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1-oFUwmVWSl3Z_Ew8q5UIWbmfB21LGoW9,https://drive.google.com/uc?export=download&id=1-oFUwmVWSl3Z_Ew8q5UIWbmfB21LGoW9
g10/first semester/biology g10/first semester/test banks/Biologingo test bank l.o.5 part 1.pdf,Biologingo test bank l.o.5 part 1.pdf,1SORNq7S4ZcjywI5_e8wD8tltr3ASbcvl,application/pdf,https://drive.google.com/file/d/1SORNq7S4ZcjywI5_e8wD8tltr3ASbcvl/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1SORNq7S4ZcjywI5_e8wD8tltr3ASbcvl,https://drive.google.com/uc?export=download&id=1SORNq7S4ZcjywI5_e8wD8tltr3ASbcvl
g10/first semester/biology g10/first semester/test banks/Testbank Lo4.pdf,Testbank Lo4.pdf,1olQsgEVeH7RQ6t4jZv82Ao-fSctrphUg,application/pdf,https://drive.google.com/file/d/1olQsgEVeH7RQ6t4jZv82Ao-fSctrphUg/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1olQsgEVeH7RQ6t4jZv82Ao-fSctrphUg,https://drive.google.com/uc?export=download&id=1olQsgEVeH7RQ6t4jZv82Ao-fSctrphUg
g10/first semester/biology g10/first semester/test banks/Testbank lo3.pdf,Testbank lo3.pdf,11znuz6Kmg-mUCUSlzsAVDkuyafnWU1Qn,application/pdf,https://drive.google.com/file/d/11znuz6Kmg-mUCUSlzsAVDkuyafnWU1Qn/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=11znuz6Kmg-mUCUSlzsAVDkuyafnWU1Qn,https://drive.google.com/uc?export=download&id=11znuz6Kmg-mUCUSlzsAVDkuyafnWU1Qn
g10/first semester/biology g10/first semester/test banks/Test bank Lo3 G10..pdf,Test bank Lo3 G10..pdf,1PY-zCeY3DRnyEPsrxpDdbBYCZhLH44Sb,application/pdf,https://drive.google.com/file/d/1PY-zCeY3DRnyEPsrxpDdbBYCZhLH44Sb/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1PY-zCeY3DRnyEPsrxpDdbBYCZhLH44Sb,https://drive.google.com/uc?export=download&id=1PY-zCeY3DRnyEPsrxpDdbBYCZhLH44Sb
g10/first semester/biology g10/first semester/test banks/Biologingo BI 1.04 test bank.pdf,Biologingo BI 1.04 test bank.pdf,1W1zO0ZUa54VpKXcNLEwnkpPH0T4pFHp-,application/pdf,https://drive.google.com/file/d/1W1zO0ZUa54VpKXcNLEwnkpPH0T4pFHp-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1W1zO0ZUa54VpKXcNLEwnkpPH0T4pFHp-,https://drive.google.com/uc?export=download&id=1W1zO0ZUa54VpKXcNLEwnkpPH0T4pFHp-
g10/first semester/biology g10/first semester/test banks/Bl.01.02 testbank.pdf,Bl.01.02 testbank.pdf,12R87fzZ_oW5TpAKkZworKh1fv8jo7vN6,application/pdf,https://drive.google.com/file/d/12R87fzZ_oW5TpAKkZworKh1fv8jo7vN6/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=12R87fzZ_oW5TpAKkZworKh1fv8jo7vN6,https://drive.google.com/uc?export=download&id=12R87fzZ_oW5TpAKkZworKh1fv8jo7vN6
g10/first semester/biology g10/first semester/test banks/Campbell-TestBank.pdf,Campbell-TestBank.pdf,18TJCM2ST6piGBi7Stkhazo_ISGUn6y03,application/pdf,https://drive.google.com/file/d/18TJCM2ST6piGBi7Stkhazo_ISGUn6y03/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=18TJCM2ST6piGBi7Stkhazo_ISGUn6y03,https://drive.google.com/uc?export=download&id=18TJCM2ST6piGBi7Stkhazo_ISGUn6y03
g10/first semester/biology g10/first semester/LO8/BI 1.08 part 1.pdf,BI 1.08 part 1.pdf,1nPWpI8aHRljaSvw8Lmj8SYaVmpy9v-k2,application/pdf,https://drive.google.com/file/d/1nPWpI8aHRljaSvw8Lmj8SYaVmpy9v-k2/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1nPWpI8aHRljaSvw8Lmj8SYaVmpy9v-k2,https://drive.google.com/uc?export=download&id=1nPWpI8aHRljaSvw8Lmj8SYaVmpy9v-k2
g10/first semester/biology g10/first semester/LO8/L O 8.docx,L O 8.docx,1ftn55imv1uq1Inke69xfWGrdE04uJDY6,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1ftn55imv1uq1Inke69xfWGrdE04uJDY6/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1ftn55imv1uq1Inke69xfWGrdE04uJDY6,https://drive.google.com/uc?export=download&id=1ftn55imv1uq1Inke69xfWGrdE04uJDY6
g10/first semester/biology g10/first semester/LO8/BI 1.08 part 2.pdf,BI 1.08 part 2.pdf,1MYtESsSz7ZlvwW3ZbBc8TrdIkPA8p0qc,application/pdf,https://drive.google.com/file/d/1MYtESsSz7ZlvwW3ZbBc8TrdIkPA8p0qc/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1MYtESsSz7ZlvwW3ZbBc8TrdIkPA8p0qc,https://drive.google.com/uc?export=download&id=1MYtESsSz7ZlvwW3ZbBc8TrdIkPA8p0qc
g10/first semester/biology g10/first semester/LO8/LO.8.pptx,LO.8.pptx,1nVUbpJ-FWR6D0gen0AxZSVkvdocoxbLV,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1nVUbpJ-FWR6D0gen0AxZSVkvdocoxbLV/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1nVUbpJ-FWR6D0gen0AxZSVkvdocoxbLV,https://drive.google.com/uc?export=download&id=1nVUbpJ-FWR6D0gen0AxZSVkvdocoxbLV
g10/first semester/biology g10/first semester/revisions/BIO_CLUB FINAL REVISION.pdf,BIO_CLUB FINAL REVISION.pdf,1jU6BtQqWUzK8dBRaAaQP__ySl0-V876G,application/pdf,https://drive.google.com/file/d/1jU6BtQqWUzK8dBRaAaQP__ySl0-V876G/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1jU6BtQqWUzK8dBRaAaQP__ySl0-V876G,https://drive.google.com/uc?export=download&id=1jU6BtQqWUzK8dBRaAaQP__ySl0-V876G
g10/first semester/biology g10/first semester/revisions/Biology g 10  revistion شرح.pdf,Biology g 10  revistion شرح.pdf,1D9z6kP-jMp9HUwJP11Jk17n3aZ2bEnO4,application/pdf,https://drive.google.com/file/d/1D9z6kP-jMp9HUwJP11Jk17n3aZ2bEnO4/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1D9z6kP-jMp9HUwJP11Jk17n3aZ2bEnO4,https://drive.google.com/uc?export=download&id=1D9z6kP-jMp9HUwJP11Jk17n3aZ2bEnO4
g10/first semester/biology g10/first semester/revisions/All DISEASES.pdf,All DISEASES.pdf,17LytXLw_VFKEmvV0PP6oflh2bkXCHN49,application/pdf,https://drive.google.com/file/d/17LytXLw_VFKEmvV0PP6oflh2bkXCHN49/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17LytXLw_VFKEmvV0PP6oflh2bkXCHN49,https://drive.google.com/uc?export=download&id=17LytXLw_VFKEmvV0PP6oflh2bkXCHN49
g10/first semester/biology g10/first semester/revisions/12_Lecture_Presentation.ppt,12_Lecture_Presentation.ppt,1SwA1Q-yXk1UQ4pdKkN571BDJL4NdR35s,application/vnd.ms-powerpoint,https://docs.google.com/presentation/d/1SwA1Q-yXk1UQ4pdKkN571BDJL4NdR35s/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1SwA1Q-yXk1UQ4pdKkN571BDJL4NdR35s,https://drive.google.com/uc?export=download&id=1SwA1Q-yXk1UQ4pdKkN571BDJL4NdR35s
g10/first semester/biology g10/first semester/revisions/Biology-1.pptx,Biology-1.pptx,1hLRN0Xpk8ZwvAJ_61MC0eP5LpElzeMFN,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1hLRN0Xpk8ZwvAJ_61MC0eP5LpElzeMFN/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1hLRN0Xpk8ZwvAJ_61MC0eP5LpElzeMFN,https://drive.google.com/uc?export=download&id=1hLRN0Xpk8ZwvAJ_61MC0eP5LpElzeMFN
g10/first semester/biology g10/first semester/revisions/Revision-Biology 5-8.pptx,Revision-Biology 5-8.pptx,12v4-U-ZzAnN3Yok8SNVTrGNSvfFIs0hG,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/12v4-U-ZzAnN3Yok8SNVTrGNSvfFIs0hG/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=12v4-U-ZzAnN3Yok8SNVTrGNSvfFIs0hG,https://drive.google.com/uc?export=download&id=12v4-U-ZzAnN3Yok8SNVTrGNSvfFIs0hG
g10/first semester/biology g10/first semester/LO6/L O 6.docx,L O 6.docx,1vqDXKVASilmske0NyqlFEfQA6zLPP_nb,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1vqDXKVASilmske0NyqlFEfQA6zLPP_nb/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1vqDXKVASilmske0NyqlFEfQA6zLPP_nb,https://drive.google.com/uc?export=download&id=1vqDXKVASilmske0NyqlFEfQA6zLPP_nb
g10/first semester/biology g10/first semester/LO6/LO 6 G10 Part 1.pdf,LO 6 G10 Part 1.pdf,1fE7nR1dsTUK8ghKZ7jVp0bwrzA7Zaio7,application/pdf,https://drive.google.com/file/d/1fE7nR1dsTUK8ghKZ7jVp0bwrzA7Zaio7/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1fE7nR1dsTUK8ghKZ7jVp0bwrzA7Zaio7,https://drive.google.com/uc?export=download&id=1fE7nR1dsTUK8ghKZ7jVp0bwrzA7Zaio7
g10/first semester/biology g10/first semester/LO6/LO6 G10 part 2.pdf,LO6 G10 part 2.pdf,1-1lLF1qeEhhLPqTEocTEzJHXrz8tYblA,application/pdf,https://drive.google.com/file/d/1-1lLF1qeEhhLPqTEocTEzJHXrz8tYblA/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1-1lLF1qeEhhLPqTEocTEzJHXrz8tYblA,https://drive.google.com/uc?export=download&id=1-1lLF1qeEhhLPqTEocTEzJHXrz8tYblA
g10/first semester/biology g10/first semester/LO2/L O 2.docx,L O 2.docx,1-wS6tKyLl6gx4Q8MYInUtiRZ5CjuQkb-,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1-wS6tKyLl6gx4Q8MYInUtiRZ5CjuQkb-/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1-wS6tKyLl6gx4Q8MYInUtiRZ5CjuQkb-,https://drive.google.com/uc?export=download&id=1-wS6tKyLl6gx4Q8MYInUtiRZ5CjuQkb-
g10/first semester/biology g10/first semester/LO2/BI.01.02 part 2 Tuberclosis.pdf,BI.01.02 part 2 Tuberclosis.pdf,1iEmzqRMg859WHkiHtypWt1YdAf6nrA47,application/pdf,https://drive.google.com/file/d/1iEmzqRMg859WHkiHtypWt1YdAf6nrA47/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1iEmzqRMg859WHkiHtypWt1YdAf6nrA47,https://drive.google.com/uc?export=download&id=1iEmzqRMg859WHkiHtypWt1YdAf6nrA47
g10/first semester/biology g10/first semester/LO2/Bl.1.02 PDF (2).pdf,Bl.1.02 PDF (2).pdf,1AWP-UXLp1pbb84V98DZ2pqtyeV1_gtYK,application/pdf,https://drive.google.com/file/d/1AWP-UXLp1pbb84V98DZ2pqtyeV1_gtYK/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1AWP-UXLp1pbb84V98DZ2pqtyeV1_gtYK,https://drive.google.com/uc?export=download&id=1AWP-UXLp1pbb84V98DZ2pqtyeV1_gtYK
g10/first semester/biology g10/first semester/LO2/BIO Presentation.pdf,BIO Presentation.pdf,19lGDXcgK1Ah__dCp5UQp-yMdjE7XcR-v,application/pdf,https://drive.google.com/file/d/19lGDXcgK1Ah__dCp5UQp-yMdjE7XcR-v/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=19lGDXcgK1Ah__dCp5UQp-yMdjE7XcR-v,https://drive.google.com/uc?export=download&id=19lGDXcgK1Ah__dCp5UQp-yMdjE7XcR-v
g10/first semester/biology g10/first semester/LO2/Explanation G10 - LO2 (1) (1).pdf,Explanation G10 - LO2 (1) (1).pdf,1c31T8c1C7tSB8ugAcZLrvQOjjPggMqj1,application/pdf,https://drive.google.com/file/d/1c31T8c1C7tSB8ugAcZLrvQOjjPggMqj1/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1c31T8c1C7tSB8ugAcZLrvQOjjPggMqj1,https://drive.google.com/uc?export=download&id=1c31T8c1C7tSB8ugAcZLrvQOjjPggMqj1
g10/first semester/biology g10/first semester/LO1/L O 1.docx,L O 1.docx,1Uk25U-ruiBUxHYBsFMPR4rT_Um4wdEM8,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1Uk25U-ruiBUxHYBsFMPR4rT_Um4wdEM8/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1Uk25U-ruiBUxHYBsFMPR4rT_Um4wdEM8,https://drive.google.com/uc?export=download&id=1Uk25U-ruiBUxHYBsFMPR4rT_Um4wdEM8
g10/first semester/biology g10/first semester/LO1/Bl.1.01.pdf,Bl.1.01.pdf,1m1oNk35xv557KkuMIZEDlOdNrynn_mgt,application/pdf,https://drive.google.com/file/d/1m1oNk35xv557KkuMIZEDlOdNrynn_mgt/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1m1oNk35xv557KkuMIZEDlOdNrynn_mgt,https://drive.google.com/uc?export=download&id=1m1oNk35xv557KkuMIZEDlOdNrynn_mgt
g10/first semester/biology g10/first semester/LO4/L O 4.docx,L O 4.docx,1rPXF0Tl8mEM7mHeB3BSt8_JdTLwDjsht,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1rPXF0Tl8mEM7mHeB3BSt8_JdTLwDjsht/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1rPXF0Tl8mEM7mHeB3BSt8_JdTLwDjsht,https://drive.google.com/uc?export=download&id=1rPXF0Tl8mEM7mHeB3BSt8_JdTLwDjsht
g10/first semester/biology g10/first semester/LO4/Grade 10 lo.4 part 1.pdf,Grade 10 lo.4 part 1.pdf,1Svq2VbY9TUBICtxS2xNtmMhOlPS8yqoT,application/pdf,https://drive.google.com/file/d/1Svq2VbY9TUBICtxS2xNtmMhOlPS8yqoT/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Svq2VbY9TUBICtxS2xNtmMhOlPS8yqoT,https://drive.google.com/uc?export=download&id=1Svq2VbY9TUBICtxS2xNtmMhOlPS8yqoT
g10/first semester/biology g10/first semester/additional refrences/Reading Essentials for Biology.pdf,Reading Essentials for Biology.pdf,1Q0Yk_2eFIm_PduWcyguTKz2QrtQRTTl9,application/pdf,https://drive.google.com/file/d/1Q0Yk_2eFIm_PduWcyguTKz2QrtQRTTl9/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Q0Yk_2eFIm_PduWcyguTKz2QrtQRTTl9,https://drive.google.com/uc?export=download&id=1Q0Yk_2eFIm_PduWcyguTKz2QrtQRTTl9
g10/first semester/biology g10/first semester/additional refrences/Dynamics of life.pdf,Dynamics of life.pdf,1qkbttlnYS64NwA8X4DfdEa1FSXr7ov-F,application/pdf,https://drive.google.com/file/d/1qkbttlnYS64NwA8X4DfdEa1FSXr7ov-F/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1qkbttlnYS64NwA8X4DfdEa1FSXr7ov-F,https://drive.google.com/uc?export=download&id=1qkbttlnYS64NwA8X4DfdEa1FSXr7ov-F
g10/first semester/biology g10/first semester/additional refrences/SEPUP Students/Genetics.pdf,Genetics.pdf,1ABto5bzogxYkPi-fGsj_VcDoONVNuxnR,application/pdf,https://drive.google.com/file/d/1ABto5bzogxYkPi-fGsj_VcDoONVNuxnR/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ABto5bzogxYkPi-fGsj_VcDoONVNuxnR,https://drive.google.com/uc?export=download&id=1ABto5bzogxYkPi-fGsj_VcDoONVNuxnR
g10/first semester/biology g10/first semester/additional refrences/SEPUP Students/practical biology needing.docx,practical biology needing.docx,1rkQTw2vG4ZmkwsKYKkOK8NmXzrBP-PV5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1rkQTw2vG4ZmkwsKYKkOK8NmXzrBP-PV5/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1rkQTw2vG4ZmkwsKYKkOK8NmXzrBP-PV5,https://drive.google.com/uc?export=download&id=1rkQTw2vG4ZmkwsKYKkOK8NmXzrBP-PV5
g10/first semester/biology g10/first semester/additional refrences/SEPUP Students/report .docx,report .docx,1yQAFiW6uJW9j1RAC7XmGE4YS6dI-bQGr,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1yQAFiW6uJW9j1RAC7XmGE4YS6dI-bQGr/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1yQAFiW6uJW9j1RAC7XmGE4YS6dI-bQGr,https://drive.google.com/uc?export=download&id=1yQAFiW6uJW9j1RAC7XmGE4YS6dI-bQGr
g10/first semester/biology g10/first semester/additional refrences/SEPUP Students/Ecology.pdf,Ecology.pdf,1PWwvURBmsTAvJ2sEpbJ6yogYisl2Hh5Y,application/pdf,https://drive.google.com/file/d/1PWwvURBmsTAvJ2sEpbJ6yogYisl2Hh5Y/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1PWwvURBmsTAvJ2sEpbJ6yogYisl2Hh5Y,https://drive.google.com/uc?export=download&id=1PWwvURBmsTAvJ2sEpbJ6yogYisl2Hh5Y
g10/first semester/biology g10/first semester/additional refrences/SEPUP Students/Cell Biology.pdf,Cell Biology.pdf,1j-vpkflD7ieCYs3pb_lvBaDXihHOgyYD,application/pdf,https://drive.google.com/file/d/1j-vpkflD7ieCYs3pb_lvBaDXihHOgyYD/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1j-vpkflD7ieCYs3pb_lvBaDXihHOgyYD,https://drive.google.com/uc?export=download&id=1j-vpkflD7ieCYs3pb_lvBaDXihHOgyYD
